departure,timestamp,supply,demand
47,43,164,180
47,44,152,162
47,45,229,248
47,46,247,256
47,47,276,309
47,48,281,314
47,49,297,351
47,50,275,327
47,51,253,312
47,52,252,336
47,53,222,283
47,54,193,235
47,55,197,242
47,56,220,262
47,57,189,246
47,58,171,238
47,59,180,275
47,60,166,250
47,61,172,250
47,62,142,222
47,63,159,235
47,64,168,247
47,65,152,247
47,66,166,257
47,67,169,248
47,68,135,206
47,69,146,225
47,70,150,218
47,71,132,207
47,72,179,262
47,73,163,242
47,74,196,278
47,75,158,257
47,76,172,237
47,77,173,253
47,78,187,289
47,79,184,286
47,80,193,284
47,81,195,281
47,82,186,284
47,83,182,313
47,84,152,247
47,85,153,252
47,86,160,232
47,87,168,235
47,88,168,227
47,89,152,194
47,90,156,202
47,91,181,216
47,92,159,191
47,93,173,213
47,94,202,215
47,95,207,233
47,96,197,218
47,97,222,234
47,98,217,239
47,99,248,253
47,100,214,220
47,101,229,239
47,102,217,233
47,103,290,307
47,104,277,313
47,105,253,276
47,106,227,250
47,107,217,234
47,108,195,220
47,109,188,208
47,110,179,201
47,111,194,217
47,112,179,210
47,113,162,181
47,114,173,184
47,115,134,144
47,116,155,166
47,117,121,133
47,118,128,151
47,119,117,137
47,120,137,159
47,121,134,142
47,122,158,172
47,123,160,180
47,124,142,153
47,125,125,140
47,126,121,132
47,127,122,142
47,128,110,126
47,129,102,114
47,130,122,141
47,131,117,139
47,132,103,114
47,133,98,111
47,134,100,114
47,135,82,94
47,136,69,87
47,137,75,85
47,138,83,95
47,139,61,77
47,140,86,103
47,141,63,85
47,142,68,92
47,143,52,76
47,144,54,81
48,1,1415,1689
48,2,1343,1630
48,3,1266,1647
48,4,1175,1545
48,5,1121,1370
48,6,1011,1279
48,7,984,1221
48,8,894,1083
48,9,868,1071
48,10,786,960
48,11,755,945
48,12,687,844
48,13,592,777
48,14,587,803
48,15,515,717
48,16,510,677
48,17,435,603
48,18,430,583
48,19,379,510
48,20,330,445
48,21,285,363
48,22,298,414
48,23,253,337
48,24,271,353
48,25,287,387
48,26,261,370
48,27,272,349
48,28,285,373
48,29,328,425
48,30,294,375
48,31,289,350
48,32,313,447
48,33,328,456
48,34,264,397
48,35,350,489
48,36,357,530
48,37,417,652
48,38,416,660
48,39,478,767
48,40,863,951
48,41,1112,1197
48,42,1482,1587
48,43,2171,2330
48,44,2718,2866
48,45,3352,3814
48,46,3671,4423
48,47,3759,4932
48,48,3937,5788
48,49,3913,6888
48,50,4157,7091
48,51,4846,6709
48,52,5080,6769
48,53,4910,6030
48,54,4021,4274
48,55,3955,4057
48,56,3816,3897
48,57,3794,3901
48,58,3653,3734
48,59,3478,3560
48,60,3384,3481
48,61,3374,3479
48,62,3227,3347
48,63,3326,3449
48,64,3391,3486
48,65,3289,3421
48,66,3243,3367
48,67,3437,3551
48,68,3314,3545
48,69,3587,3793
48,70,3651,3893
48,71,3791,4027
48,72,3641,3875
48,73,3884,4085
48,74,3900,4049
48,75,3890,4054
48,76,3988,4195
48,77,3958,4154
48,78,4295,4531
48,79,4453,4733
48,80,4375,4778
48,81,4721,5275
48,82,4803,5413
48,83,4702,5193
48,84,4716,5420
48,85,4904,5569
48,86,4630,5366
48,87,4693,5531
48,88,4965,5787
48,89,4923,5787
48,90,4879,5853
48,91,4944,6035
48,92,4856,6554
48,93,4744,6922
48,94,5617,6819
48,95,5062,6601
48,96,5143,6958
48,97,6180,7006
48,98,6104,7301
48,99,6189,7655
48,100,6242,7730
48,101,6018,7466
48,102,6595,8350
48,103,7313,9870
48,104,6523,9380
48,105,6365,9369
48,106,6940,11105
48,107,6274,9579
48,108,5792,8408
48,109,5971,8355
48,110,5419,7056
48,111,4969,5804
48,112,4909,5257
48,113,4621,4914
48,114,4631,4857
48,115,4484,4726
48,116,4106,4326
48,117,3958,4214
48,118,4070,4476
48,119,3919,4364
48,120,4106,4705
48,121,4460,4696
48,122,4315,4616
48,123,4180,4554
48,124,4310,4827
48,125,4200,4849
48,126,4190,4903
48,127,4155,4923
48,128,4033,4997
48,129,3818,4767
48,130,4011,4982
48,131,3594,4297
48,132,3527,4156
48,133,3447,4359
48,134,3229,3892
48,135,2752,3174
48,136,2485,2783
48,137,2286,2540
48,138,2025,2184
48,139,1849,2037
48,140,1754,1956
48,141,1632,1857
48,142,1545,1812
48,143,1461,1794
48,144,1340,1689
49,1,8,12
49,2,6,14
49,3,7,13
49,4,5,10
49,5,5,14
49,6,1,5
49,7,2,3
49,8,4,9
49,9,2,3
49,10,1,4
49,11,3,6
49,12,1,8
49,13,1,2
49,14,0,2
49,15,2,8
49,16,0,2
49,17,2,4
49,18,1,3
49,19,0,2
49,20,1,2
49,21,0,3
49,23,0,2
49,24,0,5
49,25,0,1
49,26,0,2
49,27,0,3
49,28,0,2
49,29,0,2
49,31,1,1
49,33,1,1
49,34,2,4
49,36,1,1
49,37,2,3
49,38,5,8
49,39,8,18
49,40,24,29
49,41,31,42
49,42,32,42
49,43,53,58
49,44,54,71
49,45,58,65
49,46,71,77
49,47,79,99
49,48,55,83
49,49,107,129
49,50,62,88
49,51,65,101
49,52,70,109
49,53,52,90
49,54,53,82
49,55,44,82
49,56,52,73
49,57,47,82
49,58,41,73
49,59,44,76
49,60,29,65
49,61,41,95
49,62,42,71
49,63,31,65
49,64,41,66
49,65,40,75
49,66,34,69
49,67,32,73
49,68,38,59
49,69,43,72
49,70,42,71
49,71,45,75
49,72,53,80
49,73,54,91
49,74,57,104
49,75,50,87
49,76,65,95
49,77,44,100
49,78,48,101
49,79,57,82
49,80,41,60
49,81,56,78
49,82,38,57
49,83,48,78
49,84,43,56
49,85,39,58
49,86,38,63
49,87,37,50
49,88,43,61
49,89,37,64
49,90,41,57
49,91,25,41
49,92,39,50
49,93,34,49
49,94,57,65
49,95,40,48
49,96,48,51
49,97,72,82
49,98,52,57
49,99,52,57
49,100,65,72
49,101,74,82
49,102,63,70
49,103,56,66
49,104,40,50
49,105,53,61
49,106,58,64
49,107,73,89
49,108,55,60
49,109,57,62
49,110,53,67
49,111,67,74
49,112,76,91
49,113,68,78
49,114,70,79
49,115,57,71
49,116,53,70
49,117,42,57
49,118,35,44
49,119,36,50
49,120,32,40
49,121,36,45
49,122,36,47
49,123,25,43
49,124,29,51
49,125,26,38
49,126,38,45
49,127,33,39
49,128,33,42
49,129,24,34
49,130,25,33
49,131,21,26
49,132,22,27
49,133,23,27
49,134,27,33
49,135,29,37
49,136,30,40
49,137,23,34
49,138,27,39
49,139,14,24
49,140,19,31
49,141,6,18
49,142,8,21
49,143,12,24
49,144,7,13
50,1,4,16
50,2,6,16
50,3,6,15
50,4,3,12
50,5,6,12
50,6,3,6
50,7,5,10
50,8,2,9
50,9,0,1
50,10,0,5
50,11,0,3
50,12,3,10
50,13,1,2
50,14,2,5
50,15,1,3
50,16,0,2
50,17,0,5
50,18,0,2
50,24,0,1
50,25,1,2
50,27,0,1
50,28,0,1
50,29,0,1
50,30,0,1
50,31,0,2
50,32,0,3
50,34,2,3
50,35,1,3
50,36,0,1
50,37,1,2
50,38,2,5
50,39,3,6
50,40,7,16
50,41,15,17
50,42,13,19
50,43,15,19
50,44,21,25
50,45,30,32
50,46,39,50
50,47,30,36
50,48,61,69
50,49,41,48
50,50,47,54
50,51,32,44
50,52,35,51
50,53,28,37
50,54,37,42
50,55,36,45
50,56,36,47
50,57,32,38
50,58,28,45
50,59,26,38
50,60,22,40
50,61,22,34
50,62,23,27
50,63,18,26
50,64,23,40
50,65,18,43
50,66,23,45
50,67,23,53
50,68,20,45
50,69,27,52
50,70,26,44
50,71,17,32
50,72,20,29
50,73,24,38
50,74,27,39
50,75,33,40
50,76,33,50
50,77,36,50
50,78,29,59
50,79,30,45
50,80,23,37
50,81,17,45
50,82,27,41
50,83,37,45
50,84,33,50
50,85,32,50
50,86,28,41
50,87,23,34
50,88,35,52
50,89,17,29
50,90,24,35
50,91,17,29
50,92,21,35
50,93,26,48
50,94,26,34
50,95,34,57
50,96,26,33
50,97,30,42
50,98,28,45
50,99,38,45
50,100,30,38
50,101,45,51
50,102,46,52
50,103,40,46
50,104,52,59
50,105,38,41
50,106,48,53
50,107,18,22
50,108,43,52
50,109,29,39
50,110,35,40
50,111,30,43
50,112,41,50
50,113,40,47
50,114,34,44
50,115,17,25
50,116,29,38
50,117,31,43
50,118,34,41
50,119,32,49
50,120,31,45
50,121,27,35
50,122,29,46
50,123,30,41
50,124,27,50
50,125,33,42
50,126,34,48
50,127,20,28
50,128,23,30
50,129,20,34
50,130,20,29
50,131,24,39
50,132,11,19
50,133,17,25
50,134,12,28
50,135,12,24
50,136,13,21
50,137,15,18
50,138,16,25
50,139,9,23
50,140,10,12
50,141,10,11
50,142,9,27
50,143,8,12
50,144,10,27
51,1,3792,5660
51,2,3836,6212
51,3,3141,6742
51,4,2838,7691
51,5,2719,7959
51,6,2466,7606
51,7,2278,7183
51,8,2168,6798
51,9,2102,6269
51,10,1955,5760
51,11,1917,5146
51,12,1782,4385
51,13,1575,3996
51,14,1419,3714
51,15,1280,3323
51,16,1239,2938
51,17,1134,2473
51,18,1067,2350
51,19,946,2069
51,20,858,1761
51,21,769,1453
51,22,795,1473
51,23,703,1281
51,24,722,1325
51,25,659,1272
51,26,595,1088
51,27,620,1124
51,28,599,1072
51,29,572,1011
51,30,535,852
51,31,515,835
51,32,569,904
51,33,509,838
51,34,572,941
51,35,542,962
51,36,545,954
51,37,569,1107
51,38,601,1251
51,39,655,1388
51,40,1310,1696
51,41,1647,2011
51,42,2133,2506
51,43,3033,3461
51,44,3820,4286
51,45,4999,5644
51,46,5978,6888
51,47,6463,8001
51,48,7259,9393
51,49,7818,10852
51,50,8077,10792
51,51,8772,10411
51,52,8735,10143
51,53,7875,8761
51,54,7322,7629
51,55,7559,7778
51,56,7457,7670
51,57,7586,7773
51,58,7537,7727
51,59,7412,7627
51,60,7209,7433
51,61,7258,7491
51,62,7224,7479
51,63,7219,7437
51,64,7282,7513
51,65,7592,7809
51,66,7509,7757
51,67,7961,8279
51,68,8118,8469
51,69,8309,8705
51,70,8616,9131
51,71,8555,9154
51,72,8249,8775
51,73,8361,8728
51,74,8064,8377
51,75,8246,8592
51,76,8303,8700
51,77,8171,8548
51,78,8781,9208
51,79,9134,9741
51,80,9489,10233
51,81,9554,10548
51,82,9855,10890
51,83,10073,11303
51,84,10195,11547
51,85,10305,11822
51,86,10270,11941
51,87,10378,12282
51,88,10740,12653
51,89,10668,12772
51,90,10519,12921
51,91,10789,14220
51,92,10354,15126
51,93,10192,15835
51,94,12669,14937
51,95,11220,14135
51,96,11279,15354
51,97,13176,15673
51,98,11839,15864
51,99,12030,16195
51,100,12446,16488
51,101,12363,16318
51,102,13490,18684
51,103,13875,22795
51,104,12455,21909
51,105,12280,22487
51,106,12168,24447
51,107,11476,21182
51,108,11334,19401
51,109,11746,19004
51,110,11831,16502
51,111,11524,14371
51,112,11404,12441
51,113,10956,11679
51,114,10487,11217
51,115,10259,11338
51,116,10261,11367
51,117,10162,11561
51,118,10216,11620
51,119,10236,12019
51,120,10332,12940
51,121,12312,13826
51,122,11538,14175
51,123,11861,15083
51,124,11442,15766
51,125,10911,15947
51,126,10668,16811
51,127,10647,17538
51,128,10211,18159
51,129,9780,17346
51,130,9343,16558
51,131,9252,17147
51,132,9167,15760
51,133,9144,16737
51,134,8205,14626
51,135,7630,11119
51,136,6917,9486
51,137,6501,8414
51,138,5571,6554
51,139,4895,5842
51,140,4370,5438
51,141,4064,5079
51,142,4035,5555
51,143,3625,5275
51,144,3147,4736
52,1,1,3
52,2,3,5
52,3,2,3
52,4,1,4
52,5,1,1
52,6,0,1
52,7,3,6
52,8,1,2
52,11,2,3
52,12,2,2
52,14,0,2
52,15,0,1
52,16,1,1
52,17,0,4
52,18,1,2
52,20,1,2
52,22,1,2
52,26,0,1
52,32,0,1
52,34,1,1
52,37,1,1
52,38,2,6
52,39,3,7
52,40,5,5
52,41,11,12
52,42,8,15
52,43,20,20
52,44,23,28
52,45,28,39
52,46,48,62
52,47,29,36
52,48,34,42
52,49,48,62
52,50,38,52
52,51,52,63
52,52,43,66
52,53,38,58
52,54,28,38
52,55,14,26
52,56,25,33
52,57,37,54
52,58,16,35
52,59,21,30
52,60,26,40
52,61,30,42
52,62,23,42
52,63,26,32
52,64,11,21
52,65,11,22
52,66,25,44
52,67,23,26
52,68,14,20
52,69,15,22
52,70,11,20
52,71,16,27
52,72,19,31
52,73,21,39
52,74,25,40
52,75,30,46
52,76,39,60
52,77,23,27
52,78,31,53
52,79,19,27
52,80,26,37
52,81,18,32
52,82,19,42
52,83,20,34
52,84,15,20
52,85,22,40
52,86,14,26
52,87,17,26
52,88,18,31
52,89,15,21
52,90,15,21
52,91,15,21
52,92,27,51
52,93,21,28
52,94,21,24
52,95,26,27
52,96,26,31
52,97,34,37
52,98,24,28
52,99,45,49
52,100,31,33
52,101,37,41
52,102,23,27
52,103,29,32
52,104,37,40
52,105,34,39
52,106,29,33
52,107,29,30
52,108,29,33
52,109,43,59
52,110,45,59
52,111,34,51
52,112,28,31
52,113,48,50
52,114,25,27
52,115,15,21
52,116,12,15
52,117,18,21
52,118,17,22
52,119,26,33
52,120,21,27
52,121,22,23
52,122,27,27
52,123,25,26
52,124,15,22
52,125,12,15
52,126,17,19
52,127,20,22
52,128,18,23
52,129,21,24
52,130,19,22
52,131,14,19
52,132,13,18
52,133,11,15
52,134,16,22
52,135,12,14
52,136,11,19
52,137,8,9
52,138,3,7
52,139,4,12
52,140,4,6
52,141,4,5
52,142,2,4
52,143,1,8
52,144,4,8
53,1,61,66
53,2,66,79
53,3,36,45
53,4,50,57
53,5,12,16
53,6,24,31
53,7,18,19
53,8,20,26
53,9,22,31
53,10,17,22
53,11,15,17
53,12,8,12
53,13,6,13
53,14,9,13
53,15,7,15
53,16,7,13
53,17,8,12
53,18,4,8
53,19,4,7
53,20,3,4
53,21,1,2
53,22,2,2
53,23,3,3
53,24,1,1
53,25,3,7
53,26,5,10
53,27,2,7
53,28,2,5
53,29,1,7
53,30,0,2
53,31,1,1
53,32,2,6
53,33,4,8
53,34,1,3
53,35,4,9
53,36,1,4
53,37,3,15
53,38,11,22
53,39,12,27
53,40,44,54
53,41,66,76
53,42,82,107
53,43,90,105
53,44,154,166
53,45,177,188
53,46,274,301
53,47,316,353
53,48,377,412
53,49,450,521
53,50,439,557
53,51,482,689
53,52,458,861
53,53,479,834
53,54,430,670
53,55,387,596
53,56,375,621
53,57,302,549
53,58,249,485
53,59,238,453
53,60,260,426
53,61,243,344
53,62,251,301
53,63,186,230
53,64,224,284
53,65,178,218
53,66,211,239
53,67,225,265
53,68,194,236
53,69,206,253
53,70,183,208
53,71,216,262
53,72,256,308
53,73,215,262
53,74,237,273
53,75,228,274
53,76,225,298
53,77,231,278
53,78,218,287
53,79,226,296
53,80,242,300
53,81,223,286
53,82,216,268
53,83,227,275
53,84,186,222
53,85,209,241
53,86,187,211
53,87,185,212
53,88,211,243
53,89,213,237
53,90,217,239
53,91,232,275
53,92,177,202
53,93,237,272
53,94,220,230
53,95,201,211
53,96,231,246
53,97,247,260
53,98,213,220
53,99,264,278
53,100,268,283
53,101,274,281
53,102,341,355
53,103,457,472
53,104,396,419
53,105,407,425
53,106,598,630
53,107,492,532
53,108,425,447
53,109,609,635
53,110,485,507
53,111,446,476
53,112,479,503
53,113,369,391
53,114,343,363
53,115,301,336
53,116,277,313
53,117,265,293
53,118,234,258
53,119,271,295
53,120,240,266
53,121,279,292
53,122,279,285
53,123,224,233
53,124,325,341
53,125,262,276
53,126,157,167
53,127,205,231
53,128,175,210
53,129,174,217
53,130,157,179
53,131,120,137
53,132,127,140
53,133,121,132
53,134,127,138
53,135,103,112
53,136,101,108
53,137,71,83
53,138,68,73
53,139,79,82
53,140,48,54
53,141,64,71
53,142,66,76
53,143,48,54
53,144,35,41
54,1,215,234
54,2,199,213
54,3,158,175
54,4,176,200
54,5,139,158
54,6,161,176
54,7,118,143
54,8,90,110
54,9,101,117
54,10,80,94
54,11,74,97
54,12,68,88
54,13,62,83
54,14,60,82
54,15,51,64
54,16,43,69
54,17,32,47
54,18,26,35
54,19,28,40
54,20,16,25
54,21,11,22
54,22,13,28
54,23,13,20
54,24,8,20
54,25,8,10
54,26,9,14
54,27,5,12
54,28,3,6
54,29,3,12
54,30,2,5
54,31,2,6
54,32,7,15
54,33,4,11
54,34,8,16
54,35,7,20
54,36,9,16
54,37,11,16
54,38,8,25
54,39,28,36
54,40,99,110
54,41,124,133
54,42,159,165
54,43,128,134
54,44,214,218
54,45,270,276
54,46,274,281
54,47,345,354
54,48,381,390
54,49,390,401
54,50,459,468
54,51,391,401
54,52,374,381
54,53,379,388
54,54,354,365
54,55,346,355
54,56,339,343
54,57,366,384
54,58,251,262
54,59,261,269
54,60,257,266
54,61,244,247
54,62,229,234
54,63,241,249
54,64,271,279
54,65,258,265
54,66,266,274
54,67,283,298
54,68,257,272
54,69,287,299
54,70,303,316
54,71,303,312
54,72,309,324
54,73,289,307
54,74,283,300
54,75,319,328
54,76,288,296
54,77,328,333
54,78,345,360
54,79,330,344
54,80,339,345
54,81,331,346
54,82,359,373
54,83,328,341
54,84,354,361
54,85,326,335
54,86,333,344
54,87,345,357
54,88,341,352
54,89,312,327
54,90,372,405
54,91,330,336
54,92,353,361
54,93,319,333
54,94,419,435
54,95,398,414
54,96,421,432
54,97,469,482
54,98,457,470
54,99,536,543
54,100,483,499
54,101,551,569
54,102,553,570
54,103,637,652
54,104,524,551
54,105,535,545
54,106,507,514
54,107,447,465
54,108,513,537
54,109,570,584
54,110,494,513
54,111,457,467
54,112,472,485
54,113,518,525
54,114,527,542
54,115,406,413
54,116,418,431
54,117,372,385
54,118,430,441
54,119,395,406
54,120,403,416
54,121,472,486
54,122,447,461
54,123,396,406
54,124,368,382
54,125,355,368
54,126,336,348
54,127,380,388
54,128,409,420
54,129,428,441
54,130,416,432
54,131,376,389
54,132,320,329
54,133,346,359
54,134,326,337
54,135,319,326
54,136,342,349
54,137,279,285
54,138,305,313
54,139,235,243
54,140,255,265
54,141,238,247
54,142,220,227
54,143,221,234
54,144,189,214
55,1,37,58
55,2,29,58
55,3,30,56
55,4,34,46
55,5,27,48
55,6,27,46
55,7,21,30
55,8,14,23
55,9,17,25
55,10,8,12
55,11,7,11
55,12,9,11
55,13,4,6
55,14,3,5
55,15,4,8
55,16,3,10
55,17,1,3
55,18,0,1
55,19,4,5
55,20,3,5
55,21,1,7
55,22,1,3
55,24,1,3
55,25,0,1
55,26,0,3
55,31,1,1
55,32,1,1
55,33,0,6
55,35,1,2
55,36,0,2
55,37,2,3
55,39,3,5
55,40,8,9
55,41,8,9
55,42,2,5
55,43,8,12
55,44,12,15
55,45,21,21
55,46,34,39
55,47,30,33
55,48,26,31
55,49,38,45
55,50,23,30
55,51,64,67
55,52,55,65
55,53,46,62
55,54,21,35
55,55,17,29
55,56,26,37
55,57,19,31
55,58,10,21
55,59,18,35
55,60,15,21
55,61,13,20
55,62,15,20
55,63,19,23
55,64,15,16
55,65,14,21
55,66,18,21
55,67,17,23
55,68,11,16
55,69,21,26
55,70,24,29
55,71,15,19
55,72,15,26
55,73,29,35
55,74,21,23
55,75,18,25
55,76,23,40
55,77,24,33
55,78,16,19
55,79,25,35
55,80,26,31
55,81,22,26
55,82,19,21
55,83,25,30
55,84,21,24
55,85,26,29
55,86,21,21
55,87,16,17
55,88,18,21
55,89,19,21
55,90,14,19
55,91,19,22
55,92,20,22
55,93,28,30
55,94,31,33
55,95,36,40
55,96,29,32
55,97,36,38
55,98,27,30
55,99,29,29
55,100,33,37
55,101,34,37
55,102,43,45
55,103,64,65
55,104,51,53
55,105,37,39
55,106,27,29
55,107,33,36
55,108,36,36
55,109,40,52
55,110,33,39
55,111,23,28
55,112,34,37
55,113,39,42
55,114,46,47
55,115,31,38
55,116,37,40
55,117,36,38
55,118,42,46
55,119,33,34
55,120,26,32
55,121,46,48
55,122,43,47
55,123,42,46
55,124,58,62
55,125,41,42
55,126,29,31
55,127,51,54
55,128,61,64
55,129,49,53
55,130,58,58
55,131,48,49
55,132,52,55
55,133,43,47
55,134,51,53
55,135,43,43
55,136,58,59
55,137,34,35
55,138,47,48
55,139,48,54
55,140,59,66
55,141,38,41
55,142,43,46
55,143,59,69
55,144,37,60
56,1,11,16
56,2,8,14
56,3,5,17
56,4,5,17
56,5,8,16
56,6,2,9
56,7,8,12
56,8,4,6
56,9,3,9
56,10,3,8
56,11,2,6
56,12,4,11
56,13,0,2
56,14,1,5
56,15,2,3
56,16,2,6
56,17,1,1
56,19,1,4
56,20,2,5
56,21,1,5
56,22,0,6
56,23,0,2
56,24,0,2
56,25,1,4
56,26,1,2
56,27,0,2
56,28,0,2
56,29,0,2
56,30,0,3
56,31,0,1
56,32,1,7
56,33,2,8
56,34,2,7
56,35,4,10
56,36,5,12
56,37,2,14
56,38,3,8
56,39,7,16
56,40,20,30
56,41,19,26
56,42,23,27
56,43,60,66
56,44,62,77
56,45,70,82
56,46,94,104
56,47,140,162
56,48,151,166
56,49,122,139
56,50,78,90
56,51,98,107
56,52,125,139
56,53,96,112
56,54,97,107
56,55,101,108
56,56,78,84
56,57,81,95
56,58,65,81
56,59,62,69
56,60,59,70
56,61,69,80
56,62,77,87
56,63,89,97
56,64,78,88
56,65,64,80
56,66,85,93
56,67,89,98
56,68,95,101
56,69,75,84
56,70,86,109
56,71,117,129
56,72,102,122
56,73,95,116
56,74,96,104
56,75,97,105
56,76,115,129
56,77,97,121
56,78,106,127
56,79,87,97
56,80,104,117
56,81,88,101
56,82,86,102
56,83,72,84
56,84,93,123
56,85,103,128
56,86,99,110
56,87,119,143
56,88,114,133
56,89,116,138
56,90,93,124
56,91,109,146
56,92,117,144
56,93,108,130
56,94,125,141
56,95,128,154
56,96,151,170
56,97,162,181
56,98,155,178
56,99,186,233
56,100,208,241
56,101,123,150
56,102,145,170
56,103,195,218
56,104,165,185
56,105,176,191
56,106,162,179
56,107,157,181
56,108,139,158
56,109,135,151
56,110,110,128
56,111,120,131
56,112,116,137
56,113,98,116
56,114,129,138
56,115,117,142
56,116,89,105
56,117,113,137
56,118,103,127
56,119,95,119
56,120,91,125
56,121,87,108
56,122,112,135
56,123,104,129
56,124,85,103
56,125,85,102
56,126,80,95
56,127,88,116
56,128,74,103
56,129,68,94
56,130,63,92
56,131,53,72
56,132,46,57
56,133,48,62
56,134,33,41
56,135,35,47
56,136,38,48
56,137,30,39
56,138,45,56
56,139,26,45
56,140,25,38
56,141,14,19
56,142,17,21
56,143,13,24
56,144,20,27
57,1,89,97
57,2,77,86
57,3,68,78
57,4,58,71
57,5,41,47
57,6,47,56
57,7,38,44
57,8,29,31
57,9,33,44
57,10,19,29
57,11,18,22
57,12,25,30
57,13,18,26
57,14,14,31
57,15,8,17
57,16,8,11
57,17,7,13
57,18,5,15
57,19,5,7
57,20,4,6
57,21,7,9
57,22,2,5
57,23,1,3
57,24,3,8
57,25,1,7
57,26,3,7
57,27,3,6
57,28,4,6
57,29,2,4
57,30,1,5
57,31,1,2
57,32,3,4
57,33,5,7
57,34,6,11
57,35,7,14
57,36,7,14
57,37,18,32
57,38,30,44
57,39,52,60
57,40,71,71
57,41,93,96
57,42,147,154
57,43,206,211
57,44,269,274
57,45,331,343
57,46,428,441
57,47,464,474
57,48,461,472
57,49,572,584
57,50,593,602
57,51,428,434
57,52,434,436
57,53,411,416
57,54,318,327
57,55,299,303
57,56,296,307
57,57,281,298
57,58,265,269
57,59,269,274
57,60,259,262
57,61,253,256
57,62,248,251
57,63,225,228
57,64,265,274
57,65,268,288
57,66,283,294
57,67,319,325
57,68,270,274
57,69,263,272
57,70,296,302
57,71,281,287
57,72,261,268
57,73,312,323
57,74,286,298
57,75,301,304
57,76,289,293
57,77,281,288
57,78,265,270
57,79,304,308
57,80,320,329
57,81,350,356
57,82,306,313
57,83,276,287
57,84,304,310
57,85,292,295
57,86,296,305
57,87,280,286
57,88,312,319
57,89,258,264
57,90,275,293
57,91,278,286
57,92,288,299
57,93,328,336
57,94,342,358
57,95,352,366
57,96,402,414
57,97,385,402
57,98,445,459
57,99,445,468
57,100,518,530
57,101,482,500
57,102,532,541
57,103,617,631
57,104,525,546
57,105,459,472
57,106,429,452
57,107,381,399
57,108,381,395
57,109,392,400
57,110,338,346
57,111,369,378
57,112,373,382
57,113,345,366
57,114,310,322
57,115,340,345
57,116,315,338
57,117,290,305
57,118,292,300
57,119,302,315
57,120,297,317
57,121,270,277
57,122,295,304
57,123,250,257
57,124,258,267
57,125,263,269
57,126,253,267
57,127,267,287
57,128,239,245
57,129,230,239
57,130,198,219
57,131,207,214
57,132,194,205
57,133,198,214
57,134,179,184
57,135,191,195
57,136,181,187
57,137,156,166
57,138,137,145
57,139,134,138
57,140,123,132
57,141,111,126
57,142,81,85
57,143,100,108
57,144,74,83
58,1,15,22
58,2,14,19
58,3,13,19
58,4,15,22
58,5,10,13
58,6,9,16
58,7,9,15
58,8,4,8
58,9,6,8
58,10,2,3
58,11,5,11
58,12,9,16
58,13,9,13
58,14,2,9
58,15,3,8
58,16,4,5
58,17,2,3
58,18,5,5
58,19,5,5
58,20,3,7
58,21,4,4
58,22,4,5
58,23,2,4
58,24,6,7
58,25,3,7
58,26,3,4
58,27,1,2
58,28,1,8
58,29,1,1
58,30,2,3
58,31,2,2
58,32,2,4
58,33,6,9
58,34,2,7
58,35,3,10
58,36,4,7
58,37,11,17
58,38,8,12
58,39,19,28
58,40,32,38
58,41,28,36
58,42,53,58
58,43,53,59
58,44,65,81
58,45,74,81
58,46,96,120
58,47,88,110
58,48,88,107
58,49,88,106
58,50,88,109
58,51,114,132
58,52,88,113
58,53,70,83
58,54,86,103
58,55,86,112
58,56,75,94
58,57,83,101
58,58,60,84
58,59,75,113
58,60,68,104
58,61,68,97
58,62,42,68
58,63,51,86
58,64,65,82
58,65,51,102
58,66,56,106
58,67,52,89
58,68,39,72
58,69,66,94
58,70,64,91
58,71,53,82
58,72,69,103
58,73,63,88
58,74,72,119
58,75,63,101
58,76,76,102
58,77,68,95
58,78,68,99
58,79,51,90
58,80,66,84
58,81,66,100
58,82,49,90
58,83,62,111
58,84,59,104
58,85,64,84
58,86,59,89
58,87,48,70
58,88,55,71
58,89,70,94
58,90,71,97
58,91,56,67
58,92,73,92
58,93,52,63
58,94,81,89
58,95,61,67
58,96,81,91
58,97,62,67
58,98,73,83
58,99,56,60
58,100,90,99
58,101,71,85
58,102,77,90
58,103,99,106
58,104,81,89
58,105,87,95
58,106,84,88
58,107,80,90
58,108,91,101
58,109,64,66
58,110,88,103
58,111,81,91
58,112,74,90
58,113,76,88
58,114,88,103
58,115,51,63
58,116,61,70
58,117,52,61
58,118,46,54
58,119,53,65
58,120,62,69
58,121,64,69
58,122,53,61
58,123,50,56
58,124,63,75
58,125,56,63
58,126,40,47
58,127,51,63
58,128,46,56
58,129,49,53
58,130,27,33
58,131,35,45
58,132,37,48
58,133,29,38
58,134,27,42
58,135,35,44
58,136,28,35
58,137,36,43
58,138,27,42
58,139,21,25
58,140,17,21
58,141,12,19
58,142,22,27
58,143,18,24
58,144,15,28
59,1,17,24
59,2,9,16
59,3,10,21
59,4,8,21
59,5,5,11
59,6,7,13
59,7,2,3
59,8,4,7
59,9,7,11
59,10,3,8
59,11,5,10
59,12,3,6
59,13,3,5
59,14,3,4
59,15,1,4
59,16,2,6
59,17,2,5
59,18,0,2
59,19,1,1
59,20,1,2
59,22,0,1
59,23,1,1
59,25,1,2
59,26,0,1
59,27,0,1
59,28,0,1
59,29,1,1
59,30,1,4
59,32,0,2
59,33,0,3
59,34,1,3
59,35,1,1
59,36,1,2
59,37,2,3
59,38,1,4
59,39,7,16
